gene,correct,total,accuracy,class,subclass,cutoff
IGLV2-18,78,78,1.0,IGL,IGLV,10
IGLV2-23,79,80,0.988,IGL,IGLV,10
IGLV2-33,82,82,1.0,IGL,IGLV,10
IGLV2-34,80,80,1.0,IGL,IGLV,10
IGLV3-1,64,64,1.0,IGL,IGLV,10
IGLV3-9,80,80,1.0,IGL,IGLV,10
IGLV3-10,82,82,1.0,IGL,IGLV,10
IGLV3-12,83,84,0.988,IGL,IGLV,10
IGLV3-13,84,84,1.0,IGL,IGLV,10
IGLV3-16,78,78,1.0,IGL,IGLV,10
IGLV3-19,76,76,1.0,IGL,IGLV,10
IGLV3-21,77,78,0.987,IGL,IGLV,10
IGLV3-22,40,40,1.0,IGL,IGLV,10
IGLV3-25,86,86,1.0,IGL,IGLV,10
IGLV3-27,86,86,1.0,IGL,IGLV,10
IGLV3-31,78,78,1.0,IGL,IGLV,10
IGLV3-32,78,78,1.0,IGL,IGLV,10
IGLV4-3,80,80,1.0,IGL,IGLV,10
IGLV4-60,58,58,1.0,IGL,IGLV,10
IGLV4-69,90,90,1.0,IGL,IGLV,10
IGLV5-37,86,86,1.0,IGL,IGLV,10
IGLV5-45,88,88,1.0,IGL,IGLV,10
IGLV5-48,89,90,0.989,IGL,IGLV,10
IGLV5-52,90,90,1.0,IGL,IGLV,10
IGLV6-57,90,90,1.0,IGL,IGLV,10
IGLV7-43,46,46,1.0,IGL,IGLV,10
IGLV7-46,86,86,1.0,IGL,IGLV,10
IGLV8-61,90,90,1.0,IGL,IGLV,10
IGLV9-49,90,90,1.0,IGL,IGLV,10
IGLJ1,78,78,1.0,IGL,IGLJ,10
IGLJ2,84,84,1.0,IGL,IGLJ,10
IGLJ3,88,90,0.978,IGL,IGLJ,10
IGLJ4,90,90,1.0,IGL,IGLJ,10
IGLJ5,90,90,1.0,IGL,IGLJ,10
IGLJ6,88,88,1.0,IGL,IGLJ,10
IGLJ7,90,90,1.0,IGL,IGLJ,10
TRAV1-1,90,90,1.0,TRA,TRAV,15
TRAV1-2,90,90,1.0,TRA,TRAV,15
TRAV2,90,90,1.0,TRA,TRAV,15
TRAV3,90,90,1.0,TRA,TRAV,15
TRAV4,90,90,1.0,TRA,TRAV,15
TRAV5,90,90,1.0,TRA,TRAV,15
TRAV6,76,90,0.844,TRA,TRAV,15
TRAV7,90,90,1.0,TRA,TRAV,15
TRAV8-1,90,90,1.0,TRA,TRAV,15
TRAV9-1,90,90,1.0,TRA,TRAV,15
TRAV10,90,90,1.0,TRA,TRAV,15
TRAV11,90,90,1.0,TRA,TRAV,15
TRAV12-1,90,90,1.0,TRA,TRAV,15
TRAV8-2,90,90,1.0,TRA,TRAV,15
TRAV8-3,90,90,1.0,TRA,TRAV,15
TRAV13-1,90,90,1.0,TRA,TRAV,15
TRAV12-2,90,90,1.0,TRA,TRAV,15
TRAV8-4,90,90,1.0,TRA,TRAV,15
TRAV13-2,90,90,1.0,TRA,TRAV,15
TRAV9-2,90,90,1.0,TRA,TRAV,15
TRAV12-3,90,90,1.0,TRA,TRAV,15
TRAV8-6,90,90,1.0,TRA,TRAV,15
TRAV16,90,90,1.0,TRA,TRAV,15
TRAV17,90,90,1.0,TRA,TRAV,15
TRAV18,90,90,1.0,TRA,TRAV,15
TRAV19,80,80,1.0,TRA,TRAV,15
TRAV20,90,90,1.0,TRA,TRAV,15
TRAV21,90,90,1.0,TRA,TRAV,15
TRAV22,90,90,1.0,TRA,TRAV,15
TRDV1,90,90,1.0,TRD,TRDV,15
TRAV24,90,90,1.0,TRA,TRAV,15
TRAV25,82,82,1.0,TRA,TRAV,15
TRAV26-1,90,90,1.0,TRA,TRAV,15
TRAV8-7,90,90,1.0,TRA,TRAV,15
TRAV27,90,90,1.0,TRA,TRAV,15
TRAV30,90,90,1.0,TRA,TRAV,15
TRAV26-2,90,90,1.0,TRA,TRAV,15
TRAV34,90,90,1.0,TRA,TRAV,15
TRAV35,90,90,1.0,TRA,TRAV,15
TRAV38-1,90,90,1.0,TRA,TRAV,15
TRAV39,88,88,1.0,TRA,TRAV,15
TRAV40,90,90,1.0,TRA,TRAV,15
TRAV41,90,90,1.0,TRA,TRAV,15
TRDV2,90,90,1.0,TRD,TRDV,15
TRDV3,90,90,1.0,TRD,TRDV,15
TRDJ1,90,90,1.0,TRD,TRDJ,15
TRDJ4,44,44,1.0,TRD,TRDJ,15
TRDJ2,88,88,1.0,TRD,TRDJ,15
TRDJ3,84,84,1.0,TRD,TRDJ,15
TRAJ61,90,90,1.0,TRA,TRAJ,15
TRAJ60,90,90,1.0,TRA,TRAJ,15
TRAJ59,90,90,1.0,TRA,TRAJ,15
TRAJ58,90,90,1.0,TRA,TRAJ,15
TRAJ57,80,80,1.0,TRA,TRAJ,15
TRAJ56,90,90,1.0,TRA,TRAJ,15
TRAJ55,90,90,1.0,TRA,TRAJ,15
TRAJ54,84,84,1.0,TRA,TRAJ,15
TRAJ53,88,88,1.0,TRA,TRAJ,15
TRAJ52,84,84,1.0,TRA,TRAJ,15
TRAJ51,90,90,1.0,TRA,TRAJ,15
TRAJ50,90,90,1.0,TRA,TRAJ,15
TRAJ49,90,90,1.0,TRA,TRAJ,15
TRAJ48,90,90,1.0,TRA,TRAJ,15
TRAJ47,86,86,1.0,TRA,TRAJ,15
TRAJ46,90,90,1.0,TRA,TRAJ,15
TRAJ45,90,90,1.0,TRA,TRAJ,15
TRAJ44,82,82,1.0,TRA,TRAJ,15
TRAJ43,90,90,1.0,TRA,TRAJ,15
TRAJ42,90,90,1.0,TRA,TRAJ,15
TRAJ41,84,84,1.0,TRA,TRAJ,15
TRAJ40,90,90,1.0,TRA,TRAJ,15
TRAJ39,90,90,1.0,TRA,TRAJ,15
TRAJ38,80,80,1.0,TRA,TRAJ,15
TRAJ37,90,90,1.0,TRA,TRAJ,15
TRAJ36,88,88,1.0,TRA,TRAJ,15
TRAJ35,90,90,1.0,TRA,TRAJ,15
TRAJ34,90,90,1.0,TRA,TRAJ,15
TRAJ33,90,90,1.0,TRA,TRAJ,15
TRAJ32,89,90,0.989,TRA,TRAJ,15
TRAJ31,90,90,1.0,TRA,TRAJ,15
TRAJ30,90,90,1.0,TRA,TRAJ,15
TRAJ29,90,90,1.0,TRA,TRAJ,15
TRAJ28,90,90,1.0,TRA,TRAJ,15
TRAJ27,90,90,1.0,TRA,TRAJ,15
TRAJ26,90,90,1.0,TRA,TRAJ,15
TRAJ25,90,90,1.0,TRA,TRAJ,15
TRAJ24,90,90,1.0,TRA,TRAJ,15
TRAJ23,90,90,1.0,TRA,TRAJ,15
TRAJ22,90,90,1.0,TRA,TRAJ,15
TRAJ21,90,90,1.0,TRA,TRAJ,15
TRAJ20,90,90,1.0,TRA,TRAJ,15
TRAJ19,84,84,1.0,TRA,TRAJ,15
TRAJ18,88,88,1.0,TRA,TRAJ,15
TRAJ17,82,82,1.0,TRA,TRAJ,15
TRAJ16,89,90,0.989,TRA,TRAJ,15
TRAJ14,90,90,1.0,TRA,TRAJ,15
TRAJ13,90,90,1.0,TRA,TRAJ,15
TRAJ12,90,90,1.0,TRA,TRAJ,15
TRAJ11,90,90,1.0,TRA,TRAJ,15
TRAJ10,90,90,1.0,TRA,TRAJ,15
TRAJ9,90,90,1.0,TRA,TRAJ,15
TRAJ8,90,90,1.0,TRA,TRAJ,15
TRAJ7,90,90,1.0,TRA,TRAJ,15
TRAJ6,90,90,1.0,TRA,TRAJ,15
TRAJ5,88,88,1.0,TRA,TRAJ,15
TRAJ4,88,88,1.0,TRA,TRAJ,15
TRAJ3,82,82,1.0,TRA,TRAJ,15
TRAJ2,90,90,1.0,TRA,TRAJ,15
TRAJ1,70,70,1.0,TRA,TRAJ,15
TRGJ2,90,90,1.0,TRG,TRGJ,15
TRGJP2,82,82,1.0,TRG,TRGJ,15
TRGJ1,90,90,1.0,TRG,TRGJ,15
TRGJP,74,74,1.0,TRG,TRGJ,15
TRGJP1,90,90,1.0,TRG,TRGJ,15
TRGV11,88,88,1.0,TRG,TRGV,15
TRGV10,90,90,1.0,TRG,TRGV,15
TRGV9,90,90,1.0,TRG,TRGV,15
TRGVA,44,44,1.0,TRG,TRGV,15
TRGV8,90,90,1.0,TRG,TRGV,15
TRGV5P,88,88,1.0,TRG,TRGV,15
TRGV5,54,54,1.0,TRG,TRGV,15
TRGV4,30,30,1.0,TRG,TRGV,15
TRGV3,88,88,1.0,TRG,TRGV,15
TRGV2,90,90,1.0,TRG,TRGV,15
TRGV1,90,90,1.0,TRG,TRGV,15
TRBV1,90,90,1.0,TRB,TRBV,15
TRBV2,90,90,1.0,TRB,TRBV,15
TRBV3-1,90,90,1.0,TRB,TRBV,15
TRBV4-1,90,90,1.0,TRB,TRBV,15
TRBV5-1,90,90,1.0,TRB,TRBV,15
TRBV6-1,90,90,1.0,TRB,TRBV,15
TRBV7-1,90,90,1.0,TRB,TRBV,15
TRBV4-2,88,88,1.0,TRB,TRBV,15
TRBV6-2,88,88,1.0,TRB,TRBV,15
TRBV7-2,90,90,1.0,TRB,TRBV,15
TRBV6-4,90,90,1.0,TRB,TRBV,15
TRBV7-3,90,90,1.0,TRB,TRBV,15
TRBV5-3,90,90,1.0,TRB,TRBV,15
TRBV9,90,90,1.0,TRB,TRBV,15
TRBV10-1,90,90,1.0,TRB,TRBV,15
TRBV11-1,64,64,1.0,TRB,TRBV,15
TRBV12-1,90,90,1.0,TRB,TRBV,15
TRBV10-2,90,90,1.0,TRB,TRBV,15
TRBV11-2,88,88,1.0,TRB,TRBV,15
TRBV12-2,90,90,1.0,TRB,TRBV,15
TRBV6-5,88,88,1.0,TRB,TRBV,15
TRBV7-4,90,90,1.0,TRB,TRBV,15
TRBV5-4,90,90,1.0,TRB,TRBV,15
TRBV6-6,89,90,0.989,TRB,TRBV,15
TRBV5-5,90,90,1.0,TRB,TRBV,15
TRBV6-7,90,90,1.0,TRB,TRBV,15
TRBV7-6,90,90,1.0,TRB,TRBV,15
TRBV5-6,90,90,1.0,TRB,TRBV,15
TRBV6-8,68,68,1.0,TRB,TRBV,15
TRBV7-7,90,90,1.0,TRB,TRBV,15
TRBV5-7,90,90,1.0,TRB,TRBV,15
TRBV7-9,82,82,1.0,TRB,TRBV,15
TRBV13,90,90,1.0,TRB,TRBV,15
TRBV10-3,90,90,1.0,TRB,TRBV,15
TRBV11-3,90,90,1.0,TRB,TRBV,15
TRBV12-3,90,90,1.0,TRB,TRBV,15
TRBV12-4,84,84,1.0,TRB,TRBV,15
TRBV12-5,90,90,1.0,TRB,TRBV,15
TRBV14,90,90,1.0,TRB,TRBV,15
TRBV15,90,90,1.0,TRB,TRBV,15
TRBV16,90,90,1.0,TRB,TRBV,15
TRBV17,90,90,1.0,TRB,TRBV,15
TRBV18,90,90,1.0,TRB,TRBV,15
TRBV19,90,90,1.0,TRB,TRBV,15
TRBV20-1,90,90,1.0,TRB,TRBV,15
TRBV21-1,90,90,1.0,TRB,TRBV,15
TRBV23-1,90,90,1.0,TRB,TRBV,15
TRBV24-1,68,68,1.0,TRB,TRBV,15
TRBV25-1,90,90,1.0,TRB,TRBV,15
TRBV26,88,88,1.0,TRB,TRBV,15
TRBV27,90,90,1.0,TRB,TRBV,15
TRBV28,90,90,1.0,TRB,TRBV,15
TRBV29-1,90,90,1.0,TRB,TRBV,15
TRBV30,90,90,1.0,TRB,TRBV,15
TRBJ1-1,84,84,1.0,TRB,TRBJ,15
TRBJ1-2,82,82,1.0,TRB,TRBJ,15
TRBJ1-3,84,84,1.0,TRB,TRBJ,15
TRBJ1-4,84,84,1.0,TRB,TRBJ,15
TRBJ1-5,84,84,1.0,TRB,TRBJ,15
TRBJ1-6,84,84,1.0,TRB,TRBJ,15
TRBJ2-1,80,80,1.0,TRB,TRBJ,15
TRBJ2-2,80,80,1.0,TRB,TRBJ,15
TRBJ2-2P,80,80,1.0,TRB,TRBJ,15
TRBJ2-3,80,80,1.0,TRB,TRBJ,15
TRBJ2-4,82,82,1.0,TRB,TRBJ,15
TRBJ2-5,84,84,1.0,TRB,TRBJ,15
TRBJ2-6,84,84,1.0,TRB,TRBJ,15
TRBJ2-7,82,84,0.976,TRB,TRBJ,15
IGHV1-2,6,6,1.0,IGH,IGHV,15
IGHV1-18,22,22,1.0,IGH,IGHV,15
IGHV1-24,24,24,1.0,IGH,IGHV,15
IGHV1-45,54,54,1.0,IGH,IGHV,15
IGHV1-46,46,46,1.0,IGH,IGHV,15
IGHV1-58,66,66,1.0,IGH,IGHV,15
IGHV1-68,11,12,0.917,IGH,IGHV,15
IGHV1-69,10,12,0.833,IGH,IGHV,15
IGHV1-69-2,6,6,1.0,IGH,IGHV,15
IGHV1-69D,40,40,1.0,IGH,IGHV,15
IGHV2-5,6,6,1.0,IGH,IGHV,15
IGHV2-26,4,4,1.0,IGH,IGHV,15
IGHV2-70,62,68,0.912,IGH,IGHV,15
IGHV2-70D,8,8,1.0,IGH,IGHV,15
IGHV3-11,5,6,0.833,IGH,IGHV,15
IGHV3-13,10,10,1.0,IGH,IGHV,15
IGHV3-15,20,22,0.909,IGH,IGHV,15
IGHV3-16,24,24,1.0,IGH,IGHV,15
IGHV3-19,18,18,1.0,IGH,IGHV,15
IGHV3-20,26,26,1.0,IGH,IGHV,15
IGHV3-21,20,20,1.0,IGH,IGHV,15
IGHV3-22,36,36,1.0,IGH,IGHV,15
IGHV3-23,38,38,1.0,IGH,IGHV,15
IGHV3-25,23,24,0.958,IGH,IGHV,15
IGHV3-29,26,26,1.0,IGH,IGHV,15
IGHV3-30,11,16,0.688,IGH,IGHV,15
IGHV3-30-2,22,22,1.0,IGH,IGHV,15
IGHV3-32,11,14,0.786,IGH,IGHV,15
IGHV3-33,20,20,1.0,IGH,IGHV,15
IGHV3-33-2,44,44,1.0,IGH,IGHV,15
IGHV3-35,42,42,1.0,IGH,IGHV,15
IGHV3-38,53,54,0.981,IGH,IGHV,15
IGHV3-41,26,26,1.0,IGH,IGHV,15
IGHV3-43,54,56,0.964,IGH,IGHV,15
IGHV3-47,50,50,1.0,IGH,IGHV,15
IGHV3-48,55,56,0.982,IGH,IGHV,15
IGHV3-49,66,66,1.0,IGH,IGHV,15
IGHV3-52,64,64,1.0,IGH,IGHV,15
IGHV3-53,56,58,0.966,IGH,IGHV,15
IGHV3-54,34,36,0.944,IGH,IGHV,15
IGHV3-62,70,72,0.972,IGH,IGHV,15
IGHV3-63,69,70,0.986,IGH,IGHV,15
IGHV3-64,66,66,1.0,IGH,IGHV,15
IGHV3-66,58,62,0.935,IGH,IGHV,15
IGHV3-69-1,10,10,1.0,IGH,IGHV,15
IGHV3-7,8,8,1.0,IGH,IGHV,15
IGHV3-71,68,68,1.0,IGH,IGHV,15
IGHV3-72,74,74,1.0,IGH,IGHV,15
IGHV3-73,76,76,1.0,IGH,IGHV,15
IGHV3-74,76,76,1.0,IGH,IGHV,15
IGHV4-28,26,26,1.0,IGH,IGHV,15
IGHV4-31,9,10,0.9,IGH,IGHV,15
IGHV4-34,54,54,1.0,IGH,IGHV,15
IGHV4-39,45,52,0.865,IGH,IGHV,15
IGHV4-55,64,64,1.0,IGH,IGHV,15
IGHV4-59,74,74,1.0,IGH,IGHV,15
IGHV4-61,57,70,0.814,IGH,IGHV,15
IGHV5-10-1,2,2,1.0,IGH,IGHV,15
IGHV5-51,62,62,1.0,IGH,IGHV,15
IGHV5-78,90,90,1.0,IGH,IGHV,15
IGHV6-1,4,4,1.0,IGH,IGHV,15
IGHV7-34-1,60,60,1.0,IGH,IGHV,15
IGHV7-4-1,2,2,1.0,IGH,IGHV,15
IGHV7-40,42,42,1.0,IGH,IGHV,15
IGHV7-81,78,78,1.0,IGH,IGHV,15
IGHV8-51-1,66,66,1.0,IGH,IGHV,15
IGKV1-5,15,16,0.938,IGK,IGKV,15
IGKV1-6,20,20,1.0,IGK,IGKV,15
IGKV1-8,16,16,1.0,IGK,IGKV,15
IGKV1-9,22,24,0.917,IGK,IGKV,15
IGKV1-12,64,82,0.78,IGK,IGKV,15
IGKV1-13,80,80,1.0,IGK,IGKV,15
IGKV1-16,44,44,1.0,IGK,IGKV,15
IGKV1-17,38,42,0.905,IGK,IGKV,15
IGKV1-27,62,62,1.0,IGK,IGKV,15
IGKV1-33,84,84,1.0,IGK,IGKV,15
IGKV1-37,64,64,1.0,IGK,IGKV,15
IGKV1-39,43,44,0.977,IGK,IGKV,15
IGKV1D-8,76,76,1.0,IGK,IGKV,15
IGKV1D-12,71,72,0.986,IGK,IGKV,15
IGKV1D-13,80,80,1.0,IGK,IGKV,15
IGKV1D-16,78,78,1.0,IGK,IGKV,15
IGKV1D-17,78,78,1.0,IGK,IGKV,15
IGKV1D-33,66,66,1.0,IGK,IGKV,15
IGKV1D-37,88,88,1.0,IGK,IGKV,15
IGKV1D-39,88,88,1.0,IGK,IGKV,15
IGKV1D-42,78,78,1.0,IGK,IGKV,15
IGKV1D-43,78,78,1.0,IGK,IGKV,15
IGKV2-4,14,14,1.0,IGK,IGKV,15
IGKV2-18,48,48,1.0,IGK,IGKV,15
IGKV2-24,69,76,0.908,IGK,IGKV,15
IGKV2-28,86,86,1.0,IGK,IGKV,15
IGKV2-29,72,76,0.947,IGK,IGKV,15
IGKV2-30,88,88,1.0,IGK,IGKV,15
IGKV2D-18,76,76,1.0,IGK,IGKV,15
IGKV2D-24,80,80,1.0,IGK,IGKV,15
IGKV2D-26,90,90,1.0,IGK,IGKV,15
IGKV2D-28,86,86,1.0,IGK,IGKV,15
IGKV2D-29,76,76,1.0,IGK,IGKV,15
IGKV2D-30,88,88,1.0,IGK,IGKV,15
IGKV2D-40,70,70,1.0,IGK,IGKV,15
IGKV3-7,27,34,0.794,IGK,IGKV,15
IGKV3-11,32,32,1.0,IGK,IGKV,15
IGKV3-15,48,48,1.0,IGK,IGKV,15
IGKV3-20,54,54,1.0,IGK,IGKV,15
IGKV3D-7,48,48,1.0,IGK,IGKV,15
IGKV3D-11,78,78,1.0,IGK,IGKV,15
IGKV3D-15,86,88,0.977,IGK,IGKV,15
IGKV3D-20,76,76,1.0,IGK,IGKV,15
IGKV4-1,22,22,1.0,IGK,IGKV,15
IGKV5-2,16,16,1.0,IGK,IGKV,15
IGKV6-21,80,80,1.0,IGK,IGKV,15
IGKV6D-21,90,90,1.0,IGK,IGKV,15
IGKV6D-41,76,76,1.0,IGK,IGKV,15
IGKV7-3,20,20,1.0,IGK,IGKV,15
IGKJ1,6,6,1.0,IGK,IGKJ,15
IGKJ2,10,10,1.0,IGK,IGKJ,15
IGKJ3,14,14,1.0,IGK,IGKJ,15
IGKJ4,22,22,1.0,IGK,IGKJ,15
IGKJ5,28,28,1.0,IGK,IGKJ,15
IGLV1-36,78,78,1.0,IGL,IGLV,15
IGLV1-40,44,44,1.0,IGL,IGLV,15
IGLV1-41,28,28,1.0,IGL,IGLV,15
IGLV1-44,86,86,1.0,IGL,IGLV,15
IGLV1-47,88,88,1.0,IGL,IGLV,15
IGLV1-50,90,90,1.0,IGL,IGLV,15
IGLV1-51,89,90,0.989,IGL,IGLV,15
IGLV1-62,90,90,1.0,IGL,IGLV,15
IGLV10-54,90,90,1.0,IGL,IGLV,15
IGLV11-55,90,90,1.0,IGL,IGLV,15
IGLV2-5,74,74,1.0,IGL,IGLV,15
IGLV2-8,70,70,1.0,IGL,IGLV,15
IGLV2-11,76,76,1.0,IGL,IGLV,15
IGLV2-14,81,82,0.988,IGL,IGLV,15
IGLV2-18,74,74,1.0,IGL,IGLV,15
IGLV2-23,78,78,1.0,IGL,IGLV,15
IGLV2-33,48,48,1.0,IGL,IGLV,15
IGLV2-34,42,42,1.0,IGL,IGLV,15
IGLV3-1,62,62,1.0,IGL,IGLV,15
IGLV3-9,74,74,1.0,IGL,IGLV,15
IGLV3-10,80,80,1.0,IGL,IGLV,15
IGLV3-12,83,84,0.988,IGL,IGLV,15
IGLV3-13,82,82,1.0,IGL,IGLV,15
IGLV3-16,74,74,1.0,IGL,IGLV,15
IGLV3-19,76,76,1.0,IGL,IGLV,15
IGLV3-21,75,76,0.987,IGL,IGLV,15
IGLV3-22,40,40,1.0,IGL,IGLV,15
IGLV3-25,84,84,1.0,IGL,IGLV,15
IGLV3-27,84,84,1.0,IGL,IGLV,15
IGLV3-31,60,60,1.0,IGL,IGLV,15
IGLV3-32,46,46,1.0,IGL,IGLV,15
IGLV4-3,78,78,1.0,IGL,IGLV,15
IGLV4-60,58,58,1.0,IGL,IGLV,15
IGLV4-69,90,90,1.0,IGL,IGLV,15
IGLV5-37,80,80,1.0,IGL,IGLV,15
IGLV5-45,88,88,1.0,IGL,IGLV,15
IGLV5-48,89,90,0.989,IGL,IGLV,15
IGLV5-52,90,90,1.0,IGL,IGLV,15
IGLV6-57,90,90,1.0,IGL,IGLV,15
IGLV7-43,34,34,1.0,IGL,IGLV,15
IGLV7-46,86,86,1.0,IGL,IGLV,15
IGLV8-61,90,90,1.0,IGL,IGLV,15
IGLV9-49,90,90,1.0,IGL,IGLV,15
IGLJ1,68,68,1.0,IGL,IGLJ,15
IGLJ2,80,80,1.0,IGL,IGLJ,15
IGLJ3,86,88,0.977,IGL,IGLJ,15
IGLJ4,90,90,1.0,IGL,IGLJ,15
IGLJ5,88,88,1.0,IGL,IGLJ,15
IGLJ6,88,88,1.0,IGL,IGLJ,15
IGLJ7,88,88,1.0,IGL,IGLJ,15
TRAV1-1,90,90,1.0,TRA,TRAV,20
TRAV1-2,90,90,1.0,TRA,TRAV,20
TRAV2,90,90,1.0,TRA,TRAV,20
TRAV3,90,90,1.0,TRA,TRAV,20
TRAV4,90,90,1.0,TRA,TRAV,20
TRAV5,90,90,1.0,TRA,TRAV,20
TRAV6,76,90,0.844,TRA,TRAV,20
TRAV7,90,90,1.0,TRA,TRAV,20
TRAV8-1,90,90,1.0,TRA,TRAV,20
TRAV9-1,90,90,1.0,TRA,TRAV,20
TRAV10,90,90,1.0,TRA,TRAV,20
TRAV11,90,90,1.0,TRA,TRAV,20
TRAV12-1,90,90,1.0,TRA,TRAV,20
TRAV8-2,90,90,1.0,TRA,TRAV,20
TRAV8-3,90,90,1.0,TRA,TRAV,20
TRAV13-1,90,90,1.0,TRA,TRAV,20
TRAV12-2,90,90,1.0,TRA,TRAV,20
TRAV8-4,90,90,1.0,TRA,TRAV,20
TRAV13-2,90,90,1.0,TRA,TRAV,20
TRAV9-2,90,90,1.0,TRA,TRAV,20
TRAV12-3,90,90,1.0,TRA,TRAV,20
TRAV8-6,90,90,1.0,TRA,TRAV,20
TRAV16,90,90,1.0,TRA,TRAV,20
TRAV17,90,90,1.0,TRA,TRAV,20
TRAV18,90,90,1.0,TRA,TRAV,20
TRAV19,80,80,1.0,TRA,TRAV,20
TRAV20,90,90,1.0,TRA,TRAV,20
TRAV21,90,90,1.0,TRA,TRAV,20
TRAV22,90,90,1.0,TRA,TRAV,20
TRDV1,90,90,1.0,TRD,TRDV,20
TRAV24,90,90,1.0,TRA,TRAV,20
TRAV25,78,78,1.0,TRA,TRAV,20
TRAV26-1,90,90,1.0,TRA,TRAV,20
TRAV8-7,90,90,1.0,TRA,TRAV,20
TRAV27,90,90,1.0,TRA,TRAV,20
TRAV30,90,90,1.0,TRA,TRAV,20
TRAV26-2,90,90,1.0,TRA,TRAV,20
TRAV34,90,90,1.0,TRA,TRAV,20
TRAV35,90,90,1.0,TRA,TRAV,20
TRAV38-1,90,90,1.0,TRA,TRAV,20
TRAV39,82,82,1.0,TRA,TRAV,20
TRAV40,90,90,1.0,TRA,TRAV,20
TRAV41,90,90,1.0,TRA,TRAV,20
TRDV2,90,90,1.0,TRD,TRDV,20
TRDV3,90,90,1.0,TRD,TRDV,20
TRDJ1,90,90,1.0,TRD,TRDJ,20
TRDJ4,44,44,1.0,TRD,TRDJ,20
TRDJ2,88,88,1.0,TRD,TRDJ,20
TRDJ3,84,84,1.0,TRD,TRDJ,20
TRAJ61,90,90,1.0,TRA,TRAJ,20
TRAJ60,90,90,1.0,TRA,TRAJ,20
TRAJ59,90,90,1.0,TRA,TRAJ,20
TRAJ58,90,90,1.0,TRA,TRAJ,20
TRAJ57,80,80,1.0,TRA,TRAJ,20
TRAJ56,90,90,1.0,TRA,TRAJ,20
TRAJ55,90,90,1.0,TRA,TRAJ,20
TRAJ54,84,84,1.0,TRA,TRAJ,20
TRAJ53,88,88,1.0,TRA,TRAJ,20
TRAJ52,84,84,1.0,TRA,TRAJ,20
TRAJ51,90,90,1.0,TRA,TRAJ,20
TRAJ50,90,90,1.0,TRA,TRAJ,20
TRAJ49,90,90,1.0,TRA,TRAJ,20
TRAJ48,90,90,1.0,TRA,TRAJ,20
TRAJ47,86,86,1.0,TRA,TRAJ,20
TRAJ46,90,90,1.0,TRA,TRAJ,20
TRAJ45,90,90,1.0,TRA,TRAJ,20
TRAJ44,82,82,1.0,TRA,TRAJ,20
TRAJ43,90,90,1.0,TRA,TRAJ,20
TRAJ42,90,90,1.0,TRA,TRAJ,20
TRAJ41,84,84,1.0,TRA,TRAJ,20
TRAJ40,90,90,1.0,TRA,TRAJ,20
TRAJ39,90,90,1.0,TRA,TRAJ,20
TRAJ38,80,80,1.0,TRA,TRAJ,20
TRAJ37,90,90,1.0,TRA,TRAJ,20
TRAJ36,88,88,1.0,TRA,TRAJ,20
TRAJ35,90,90,1.0,TRA,TRAJ,20
TRAJ34,90,90,1.0,TRA,TRAJ,20
TRAJ33,90,90,1.0,TRA,TRAJ,20
TRAJ32,89,90,0.989,TRA,TRAJ,20
TRAJ31,90,90,1.0,TRA,TRAJ,20
TRAJ30,90,90,1.0,TRA,TRAJ,20
TRAJ29,90,90,1.0,TRA,TRAJ,20
TRAJ28,90,90,1.0,TRA,TRAJ,20
TRAJ27,90,90,1.0,TRA,TRAJ,20
TRAJ26,90,90,1.0,TRA,TRAJ,20
TRAJ25,90,90,1.0,TRA,TRAJ,20
TRAJ24,90,90,1.0,TRA,TRAJ,20
TRAJ23,90,90,1.0,TRA,TRAJ,20
TRAJ22,90,90,1.0,TRA,TRAJ,20
TRAJ21,90,90,1.0,TRA,TRAJ,20
TRAJ20,90,90,1.0,TRA,TRAJ,20
TRAJ19,84,84,1.0,TRA,TRAJ,20
TRAJ18,88,88,1.0,TRA,TRAJ,20
TRAJ17,82,82,1.0,TRA,TRAJ,20
TRAJ16,89,90,0.989,TRA,TRAJ,20
TRAJ14,90,90,1.0,TRA,TRAJ,20
TRAJ13,90,90,1.0,TRA,TRAJ,20
TRAJ12,90,90,1.0,TRA,TRAJ,20
TRAJ11,90,90,1.0,TRA,TRAJ,20
TRAJ10,90,90,1.0,TRA,TRAJ,20
TRAJ9,90,90,1.0,TRA,TRAJ,20
TRAJ8,90,90,1.0,TRA,TRAJ,20
TRAJ7,90,90,1.0,TRA,TRAJ,20
TRAJ6,90,90,1.0,TRA,TRAJ,20
TRAJ5,88,88,1.0,TRA,TRAJ,20
TRAJ4,88,88,1.0,TRA,TRAJ,20
TRAJ3,82,82,1.0,TRA,TRAJ,20
TRAJ2,90,90,1.0,TRA,TRAJ,20
TRAJ1,70,70,1.0,TRA,TRAJ,20
TRGJ2,90,90,1.0,TRG,TRGJ,20
TRGJP2,82,82,1.0,TRG,TRGJ,20
TRGJ1,90,90,1.0,TRG,TRGJ,20
TRGJP,74,74,1.0,TRG,TRGJ,20
TRGJP1,90,90,1.0,TRG,TRGJ,20
TRGV11,88,88,1.0,TRG,TRGV,20
TRGV10,90,90,1.0,TRG,TRGV,20
TRGV9,88,88,1.0,TRG,TRGV,20
TRGVA,44,44,1.0,TRG,TRGV,20
TRGV8,88,88,1.0,TRG,TRGV,20
TRGV5P,84,84,1.0,TRG,TRGV,20
TRGV5,54,54,1.0,TRG,TRGV,20
TRGV4,30,30,1.0,TRG,TRGV,20
