,Gene,Sample,Match,Total
78,DPB1,HG01596,1,2
79,DPB1,HG00171,0,2
80,DPB1,HG02587,1,2
81,DPB1,HG00733,1,2
82,DPB1,HG00732,1,2
83,DPB1,HG02492,0,2
84,DPB1,NA19239,1,2
85,DPB1,HG00514,1,2
86,DPB1,NA19983,1,2
87,DPB1,HG03009,1,2
88,DPB1,HG00731,0,2
89,DPB1,HG03732,1,2
90,DPB1,HG03065,1,2
91,DPB1,HG01114,0,2
92,DPB1,NA19240,2,2
93,DPB1,HG03683,1,2
94,DPB1,HG03371,1,2
95,DQB1,NA19238,0,2
96,DQB1,HG02011,0,2
97,DQB1,HG01596,0,2
98,DQB1,HG00171,0,2
99,DQB1,HG02587,0,2
100,DQB1,HG00733,0,2
101,DQB1,HG00732,0,2
102,DQB1,HG02492,0,2
103,DQB1,NA19239,0,2
104,DQB1,HG00514,0,2
105,DQB1,NA19983,0,2
106,DQB1,HG03009,0,2
107,DQB1,HG00731,0,2
108,DQB1,HG03732,0,2
109,DQB1,HG03065,0,2
110,DQB1,HG01114,0,2
111,DQB1,NA19240,0,2
112,DQB1,HG03683,0,2
113,DQB1,HG03371,0,2
114,DRA,NA19238,2,2
115,DRA,HG02011,2,2
116,DRA,HG01596,2,2
117,DRA,HG00171,2,2
118,DRA,HG02587,2,2
119,DRA,HG00733,2,2
120,DRA,HG00732,2,2
121,DRA,HG02492,2,2
122,DRA,NA19239,2,2
123,DRA,HG00514,2,2
124,DRA,NA19983,2,2
125,DRA,HG03009,2,2
126,DRA,HG00731,2,2
127,DRA,HG03732,2,2
128,DRA,HG03065,2,2
129,DRA,HG01114,2,2
130,DRA,NA19240,2,2
131,DRA,HG03683,2,2
132,DRA,HG03371,2,2
133,DRB1,NA19238,0,2
134,DRB1,HG02011,0,2
135,DRB1,HG01596,0,2
136,DRB1,HG00171,0,2
137,DRB1,HG02587,0,2
138,DRB1,HG00733,0,2
139,DRB1,HG00732,0,2
140,DRB1,HG02492,0,2
141,DRB1,NA19239,0,2
142,DRB1,HG00514,0,2
143,DRB1,HG03009,0,2
144,DRB1,HG00731,0,2
145,DRB1,HG03732,0,2
146,DRB1,HG03065,0,2
147,DRB1,HG01114,0,2
148,DRB1,NA19240,0,2
149,DRB1,HG03683,0,2
150,DRB1,HG03371,0,2
151,E,NA19238,0,2
152,E,HG02011,0,2
153,E,HG01596,0,2
154,E,HG00171,0,2
155,E,HG02587,0,2
156,E,HG00733,0,2
157,E,HG00732,0,2
158,E,HG02492,0,2
159,E,NA19239,0,2
160,E,HG00514,0,2
161,E,NA19983,0,2
162,E,HG03009,0,2
163,E,HG00731,0,2
164,E,HG03732,0,2
165,E,HG03065,0,2
166,E,HG01114,0,2
167,E,NA19240,0,2
168,E,HG03683,0,2
169,E,HG03371,0,2
170,F,NA19238,2,2
171,F,HG02011,2,2
172,F,HG01596,1,2
173,F,HG00171,2,2
174,F,HG02587,1,2
175,F,HG00733,2,2
176,F,HG00732,1,2
177,F,HG02492,1,2
178,F,NA19239,2,2
179,F,HG00514,2,2
180,F,NA19983,2,2
181,F,HG03009,1,2
182,F,HG00731,2,2
183,F,HG03732,2,2
184,F,HG03065,2,2
185,F,HG01114,2,2
186,F,NA19240,2,2
187,F,HG03683,1,2
188,F,HG03371,2,2
189,G,NA19238,0,2
190,G,HG02011,0,2
191,G,HG01596,0,2
192,G,HG00171,0,2
193,G,HG02587,0,2
194,G,HG00733,0,2
195,G,HG00732,0,2
196,G,HG02492,0,2
197,G,NA19239,0,2
198,G,HG00514,0,2
199,G,NA19983,0,2
200,G,HG03009,0,2
201,G,HG00731,0,2
202,G,HG03732,0,2
203,G,HG03065,0,2
204,G,HG01114,0,2
205,G,NA19240,0,2
206,G,HG03683,0,2
207,G,HG03371,0,2
208,H,NA19238,0,2
209,H,HG02011,0,2
210,H,HG01596,0,2
211,H,HG00171,0,2
212,H,HG02587,0,2
213,H,HG00733,0,2
214,H,HG00732,0,2
215,H,HG02492,0,2
216,H,NA19239,0,2
217,H,HG00514,0,2
218,H,NA19983,0,2
219,H,HG03732,0,2
220,H,HG03065,0,2
221,H,NA19240,0,2
222,H,HG03683,0,2
223,H,HG03371,0,2
224,K,NA19238,0,2
225,K,HG02011,1,2
226,K,HG00171,0,2
227,K,HG02587,1,2
228,K,HG00733,1,2
229,K,HG02492,0,2
230,K,NA19239,0,2
231,K,HG00514,0,2
232,K,NA19983,0,2
233,K,HG03732,1,2
234,K,HG03065,1,2
235,K,NA19240,1,2
236,K,HG03683,1,2
237,K,HG03371,1,2
238,DQA1,HG02011,0,2
239,DQA1,HG01596,0,2
240,DQA1,HG00171,0,2
241,DQA1,HG02587,0,2
242,DQA1,HG00733,0,2
243,DQA1,HG00732,0,2
244,DQA1,HG02492,0,2
245,DQA1,NA19239,0,2
246,DQA1,HG00514,0,2
247,DQA1,NA19983,0,2
248,DQA1,HG03009,0,2
249,DQA1,HG00731,0,2
250,DQA1,HG03732,0,2
251,DQA1,HG03065,0,2
252,DQA1,HG01114,0,2
253,DQA1,NA19240,0,2
254,DQA1,HG03683,0,2
255,DQA1,HG03371,0,2
256,DRB4,HG02011,0,2
257,DRB4,HG00171,0,2
258,DRB4,HG02492,0,2
259,DRB4,HG03732,0,2
260,DRB4,HG01114,0,2
261,DRB4,HG03683,0,2
262,V,HG02011,1,2
263,V,HG01596,0,2
264,V,HG00171,0,2
265,V,HG00733,0,2
266,V,HG00732,0,2
267,V,HG02492,0,2
268,V,NA19239,1,2
269,V,HG00514,0,2
270,V,NA19983,0,2
271,V,HG03009,0,2
272,V,HG00731,0,2
273,V,HG03732,1,2
274,V,HG01114,1,2
275,V,HG03683,1,2
276,V,HG03371,1,2
277,DRB3,HG00733,0,2
278,DRB3,HG00732,0,2
279,DRB3,NA19239,0,2
280,DRB3,HG03009,0,2
281,DRB3,HG00731,0,2
282,DRB3,HG03732,0,2
283,DRB3,HG03065,0,2
284,DRB3,HG03371,0,2
